Info,UF,Município,Metro/Interior,Ano_Semana,CasosAcumulados,CasosNovos,ObitosAcumulados,ObitosNovos
COVID19Casos,MT,Paranatinga,Interior,5/2024,5769,14,91,0
COVID19Casos,MT,Pedra Preta,Interior,5/2024,3697,5,72,0
COVID19Casos,MT,Peixoto de Azevedo,Interior,5/2024,6518,31,148,1
COVID19Casos,MT,Planalto da Serra,Interior,5/2024,1114,0,11,0
COVID19Casos,MT,Poconé,Interior,5/2024,6930,65,104,0
COVID19Casos,MT,Pontal do Araguaia,Interior,5/2024,1778,8,29,0
COVID19Casos,MT,Ponte Branca,Interior,5/2024,402,0,6,0
COVID19Casos,MT,Pontes e Lacerda,Interior,5/2024,14356,73,260,1
COVID19Casos,MT,Porto Alegre do Norte,Interior,5/2024,1972,6,27,0
COVID19Casos,MT,Porto dos Gaúchos,Interior,5/2024,2568,10,14,1
COVID19Casos,MT,Porto Esperidião,Interior,5/2024,2445,0,65,0
COVID19Casos,MT,Porto Estrela,Interior,5/2024,1068,9,15,0
COVID19Casos,MT,Poxoréu,Interior,5/2024,4307,15,64,0
COVID19Casos,MT,Primavera do Leste,Interior,5/2024,27143,54,358,1
COVID19Casos,MT,Querência,Interior,5/2024,5417,15,77,0
COVID19Casos,MT,Reserva do Cabaçal,Interior,5/2024,792,2,8,0
COVID19Casos,MT,Ribeirão Cascalheira,Interior,5/2024,2722,3,41,0
COVID19Casos,MT,Ribeirãozinho,Interior,5/2024,501,1,12,0
COVID19Casos,MT,Rio Branco,Interior,5/2024,1696,0,22,0
COVID19Casos,MT,Rondolândia,Interior,5/2024,726,0,5,0
COVID19Casos,MT,Rondonópolis,Interior,5/2024,44885,95,1006,0
COVID19Casos,MT,Rosário Oeste,Interior,5/2024,3948,12,67,0
COVID19Casos,MT,Salto do Céu,Interior,5/2024,290,0,10,0
COVID19Casos,MT,Santa Carmem,Interior,5/2024,1774,0,15,0
COVID19Casos,MT,Santa Cruz do Xingu,Interior,5/2024,771,0,7,0
COVID19Casos,MT,Santa Rita do Trivelato,Interior,5/2024,525,2,4,0
COVID19Casos,MT,Santa Terezinha,Interior,5/2024,1275,1,17,1
COVID19Casos,MT,Santo Afonso,Interior,5/2024,674,0,14,0
COVID19Casos,MT,Santo Antônio do Leste,Interior,5/2024,539,0,8,0
COVID19Casos,MT,Santo Antônio do Leverger,Reg. Metropolitana,5/2024,2500,9,70,0
COVID19Casos,MT,São Félix do Araguaia,Interior,5/2024,3198,10,44,0
COVID19Casos,MT,São José do Povo,Interior,5/2024,232,4,9,0
COVID19Casos,MT,São José do Rio Claro,Interior,5/2024,2975,0,48,0
COVID19Casos,MT,São José do Xingu,Interior,5/2024,1386,1,22,0
COVID19Casos,MT,São José dos Quatro Marcos,Interior,5/2024,5771,14,123,0
COVID19Casos,MT,São Pedro da Cipa,Interior,5/2024,1340,0,28,0
COVID19Casos,MT,Sapezal,Interior,5/2024,7936,18,66,0
COVID19Casos,MT,Serra Nova Dourada,Interior,5/2024,746,11,7,0
COVID19Casos,MT,Sinop,Interior,5/2024,41848,181,515,1
COVID19Casos,MT,Sorriso,Interior,5/2024,27520,112,257,0
COVID19Casos,MT,Tabaporã,Interior,5/2024,1846,32,28,0
COVID19Casos,MT,Tangará da Serra,Interior,5/2024,30780,140,403,0
COVID19Casos,MT,Tapurah,Interior,5/2024,4825,3,37,0
COVID19Casos,MT,Terra Nova do Norte,Interior,5/2024,3110,0,45,0
COVID19Casos,MT,Tesouro,Interior,5/2024,799,5,16,0
COVID19Casos,MT,Torixoréu,Interior,5/2024,1268,1,24,0
COVID19Casos,MT,União do Sul,Interior,5/2024,1547,6,16,0
COVID19Casos,MT,Vale de São Domingos,Interior,5/2024,708,1,11,0
COVID19Casos,MT,Várzea Grande,Reg. Metropolitana,5/2024,61153,62,1544,0
COVID19Casos,MT,Vera,Interior,5/2024,2262,0,37,0
COVID19Casos,MT,Vila Bela da Santíssima Trindade,Interior,5/2024,4213,2,60,0
COVID19Casos,MT,Vila Rica,Interior,5/2024,4817,6,55,0
COVID19Casos,PA,Abaetetuba,Interior,5/2024,13199,1,244,0
COVID19Casos,PA,Abel Figueiredo,Interior,5/2024,1452,0,12,0
COVID19Casos,PA,Acará,Interior,5/2024,2592,0,46,0
COVID19Casos,PA,Afuá,Interior,5/2024,3695,28,20,0
COVID19Casos,PA,Água Azul do Norte,Interior,5/2024,1811,31,19,0
COVID19Casos,PA,Alenquer,Interior,5/2024,6481,61,176,0
COVID19Casos,PA,Almeirim,Interior,5/2024,4908,1,57,0
COVID19Casos,PA,Altamira,Interior,5/2024,25953,40,364,0
COVID19Casos,PA,Anajás,Interior,5/2024,1392,0,24,0
COVID19Casos,PA,Ananindeua,Reg. Metropolitana,5/2024,35666,7,889,2
COVID19Casos,PA,Anapu,Interior,5/2024,2926,3,71,0
COVID19Casos,PA,Augusto Corrêa,Interior,5/2024,3238,0,60,0
COVID19Casos,PA,Aurora do Pará,Interior,5/2024,2511,0,20,0
COVID19Casos,PA,Aveiro,Interior,5/2024,1317,9,15,0
COVID19Casos,PA,Bagre,Interior,5/2024,1384,0,13,0
COVID19Casos,PA,Baião,Interior,5/2024,1016,1,40,0
COVID19Casos,PA,Bannach,Interior,5/2024,767,0,3,0
COVID19Casos,PA,Barcarena,Interior,5/2024,15741,4,262,0
COVID19Casos,PA,Belém,Reg. Metropolitana,5/2024,160593,81,5514,2
COVID19Casos,PA,Belterra,Interior,5/2024,3551,27,50,0
COVID19Casos,PA,Benevides,Reg. Metropolitana,5/2024,7607,0,120,0
COVID19Casos,PA,Bom Jesus do Tocantins,Interior,5/2024,1511,4,29,0
COVID19Casos,PA,Bonito,Interior,5/2024,542,0,18,0
COVID19Casos,PA,Bragança,Interior,5/2024,8351,0,202,0
COVID19Casos,PA,Brasil Novo,Interior,5/2024,5023,6,50,0
COVID19Casos,PA,Brejo Grande do Araguaia,Interior,5/2024,1354,0,6,0
COVID19Casos,PA,Breu Branco,Interior,5/2024,1814,1,74,0
COVID19Casos,PA,Breves,Interior,5/2024,6862,0,128,0
COVID19Casos,PA,Bujaru,Interior,5/2024,2112,3,43,0
COVID19Casos,PA,Cachoeira do Arari,Interior,5/2024,635,0,27,0
COVID19Casos,PA,Cachoeira do Piriá,Interior,5/2024,1788,0,12,0
COVID19Casos,PA,Cametá,Interior,5/2024,12462,2,320,0
COVID19Casos,PA,Canaã dos Carajás,Interior,5/2024,11807,71,138,0
COVID19Casos,PA,Capanema,Interior,5/2024,8311,0,140,0
COVID19Casos,PA,Capitão Poço,Interior,5/2024,4178,0,101,0
COVID19Casos,PA,Castanhal,Reg. Metropolitana,5/2024,18547,7,583,0
COVID19Casos,PA,Chaves,Interior,5/2024,1044,1,7,0
COVID19Casos,PA,Colares,Interior,5/2024,1147,0,23,0
COVID19Casos,PA,Conceição do Araguaia,Interior,5/2024,9757,42,63,0
COVID19Casos,PA,Concórdia do Pará,Interior,5/2024,3313,0,37,0
COVID19Casos,PA,Cumaru do Norte,Interior,5/2024,1557,0,13,0
COVID19Casos,PA,Curionópolis,Interior,5/2024,2778,8,39,0
COVID19Casos,PA,Curralinho,Interior,5/2024,586,0,36,0
COVID19Casos,PA,Curuá,Interior,5/2024,2817,3,26,0
COVID19Casos,PA,Curuçá,Interior,5/2024,2965,1,93,0
COVID19Casos,PA,Dom Eliseu,Interior,5/2024,3255,8,73,0
COVID19Casos,PA,Eldorado do Carajás,Interior,5/2024,1393,0,37,0
COVID19Casos,PA,Faro,Interior,5/2024,1541,0,31,0
COVID19Casos,PA,Floresta do Araguaia,Interior,5/2024,2244,7,30,0
COVID19Casos,PA,Garrafão do Norte,Interior,5/2024,2207,0,15,0
COVID19Casos,PA,Goianésia do Pará,Interior,5/2024,3833,0,39,0
COVID19Casos,PA,Gurupá,Interior,5/2024,2668,1,15,0
COVID19Casos,PA,Igarapé-Açu,Interior,5/2024,3866,0,92,0
COVID19Casos,PA,Igarapé-Miri,Interior,5/2024,4875,0,100,0
COVID19Casos,PA,Inhangapi,Interior,5/2024,760,0,17,0
COVID19Casos,PA,Ipixuna do Pará,Interior,5/2024,2908,0,50,0
COVID19Casos,PA,Irituia,Interior,5/2024,2497,0,25,0
COVID19Casos,PA,Itaituba,Interior,5/2024,17433,17,409,0
COVID19Casos,PA,Itupiranga,Interior,5/2024,2683,2,92,0
COVID19Casos,PA,Jacareacanga,Interior,5/2024,3702,5,43,0
COVID19Casos,PA,Jacundá,Interior,5/2024,3216,6,82,0
COVID19Casos,PA,Juruti,Interior,5/2024,7268,51,181,0
COVID19Casos,PA,Limoeiro do Ajuru,Interior,5/2024,2172,7,68,0
COVID19Casos,PA,Mãe do Rio,Interior,5/2024,2393,0,84,0
COVID19Casos,PA,Magalhães Barata,Interior,5/2024,865,2,17,0
COVID19Casos,PA,Marabá,Interior,5/2024,27554,220,548,0
COVID19Casos,PA,Maracanã,Interior,5/2024,780,0,51,0
COVID19Casos,PA,Marapanim,Interior,5/2024,1327,0,47,0
COVID19Casos,PA,Marituba,Reg. Metropolitana,5/2024,7020,5,155,0
COVID19Casos,PA,Medicilândia,Interior,5/2024,5892,18,70,0
COVID19Casos,PA,Melgaço,Interior,5/2024,618,0,17,0
COVID19Casos,PA,Mocajuba,Interior,5/2024,3982,0,67,0
COVID19Casos,PA,Moju,Interior,5/2024,3235,0,76,0
COVID19Casos,PA,Mojuí dos Campos,Interior,5/2024,2500,16,35,0
COVID19Casos,PA,Monte Alegre,Interior,5/2024,10942,28,217,0
COVID19Casos,PA,Muaná,Interior,5/2024,1646,0,43,0
COVID19Casos,PA,Nova Esperança do Piriá,Interior,5/2024,1925,0,12,0
COVID19Casos,PA,Nova Ipixuna,Interior,5/2024,1869,0,27,0
COVID19Casos,PA,Nova Timboteua,Interior,5/2024,1255,4,22,0
COVID19Casos,PA,Novo Progresso,Interior,5/2024,4123,23,87,0
COVID19Casos,PA,Novo Repartimento,Interior,5/2024,3673,11,119,0
COVID19Casos,PA,Óbidos,Interior,5/2024,8945,7,167,0
COVID19Casos,PA,Oeiras do Pará,Interior,5/2024,2587,3,52,0
COVID19Casos,PA,Oriximiná,Interior,5/2024,13139,15,224,0
COVID19Casos,PA,Ourém,Interior,5/2024,429,0,19,0
COVID19Casos,PA,Ourilândia do Norte,Interior,5/2024,7593,64,65,0
COVID19Casos,PA,Pacajá,Interior,5/2024,2937,1,63,0
COVID19Casos,PA,Palestina do Pará,Interior,5/2024,1036,0,13,0
COVID19Casos,PA,Paragominas,Interior,5/2024,15476,9,268,0
COVID19Casos,PA,Parauapebas,Interior,5/2024,66981,57,531,1
COVID19Casos,PA,"Pau D'Arco",Interior,5/2024,1025,0,12,0
COVID19Casos,PA,Peixe-Boi,Interior,5/2024,358,0,4,0
COVID19Casos,PA,Piçarra,Interior,5/2024,1419,2,9,0
COVID19Casos,PA,Placas,Interior,5/2024,2968,4,49,0
COVID19Casos,PA,Ponta de Pedras,Interior,5/2024,4615,15,39,0
COVID19Casos,PA,Portel,Interior,5/2024,3923,0,102,0
COVID19Casos,PA,Porto de Moz,Interior,5/2024,1807,0,47,0
COVID19Casos,PA,Prainha,Interior,5/2024,3196,7,95,0
COVID19Casos,PA,Primavera,Interior,5/2024,1184,0,23,0
COVID19Casos,PA,Quatipuru,Interior,5/2024,1008,0,19,0
COVID19Casos,PA,Redenção,Interior,5/2024,21659,3,303,0
COVID19Casos,PA,Rio Maria,Interior,5/2024,3422,0,45,0
COVID19Casos,PA,Rondon do Pará,Interior,5/2024,3714,6,94,0
COVID19Casos,PA,Rurópolis,Interior,5/2024,6865,13,87,0
COVID19Casos,PA,Salinópolis,Interior,5/2024,1639,0,113,0
COVID19Casos,PA,Salvaterra,Interior,5/2024,2206,6,32,0
COVID19Casos,PA,Santa Bárbara do Pará,Reg. Metropolitana,5/2024,1687,0,29,0
COVID19Casos,PA,Santa Cruz do Arari,Interior,5/2024,269,3,12,0
COVID19Casos,PA,Santa Izabel do Pará,Reg. Metropolitana,5/2024,4268,12,110,0
COVID19Casos,PA,Santa Luzia do Pará,Interior,5/2024,2250,0,27,0
COVID19Casos,PA,Santa Maria das Barreiras,Interior,5/2024,986,0,13,0
COVID19Casos,PA,Santa Maria do Pará,Interior,5/2024,1832,0,38,0
COVID19Casos,PA,Santana do Araguaia,Interior,5/2024,4537,28,49,0
COVID19Casos,PA,Santarém,Interior,5/2024,45139,71,1420,3
COVID19Casos,PA,Santarém Novo,Interior,5/2024,950,0,9,0
COVID19Casos,PA,Santo Antônio do Tauá,Interior,5/2024,2924,3,60,0
COVID19Casos,PA,São Caetano de Odivelas,Interior,5/2024,2176,0,36,0
COVID19Casos,PA,São Domingos do Araguaia,Interior,5/2024,3831,4,61,0
COVID19Casos,PA,São Domingos do Capim,Interior,5/2024,1711,0,37,0
COVID19Casos,PA,São Félix do Xingu,Interior,5/2024,4375,0,41,0
COVID19Casos,PA,São Francisco do Pará,Interior,5/2024,1346,0,41,0
COVID19Casos,PA,São Geraldo do Araguaia,Interior,5/2024,2580,0,57,0
COVID19Casos,PA,São João da Ponta,Interior,5/2024,228,2,11,0
COVID19Casos,PA,São João de Pirabas,Interior,5/2024,404,1,48,0
COVID19Casos,PA,São João do Araguaia,Interior,5/2024,701,0,12,0
COVID19Casos,PA,São Miguel do Guamá,Interior,5/2024,5675,0,79,0
COVID19Casos,PA,São Sebastião da Boa Vista,Interior,5/2024,1119,0,33,0
COVID19Casos,PA,Sapucaia,Interior,5/2024,416,0,5,0
COVID19Casos,PA,Senador José Porfírio,Interior,5/2024,935,0,21,0
COVID19Casos,PA,Soure,Interior,5/2024,781,0,26,0
COVID19Casos,PA,Tailândia,Interior,5/2024,12267,46,134,0
COVID19Casos,PA,Terra Alta,Interior,5/2024,1169,0,26,0
COVID19Casos,PA,Terra Santa,Interior,5/2024,2030,0,63,0
COVID19Casos,PA,Tomé-Açu,Interior,5/2024,5336,2,101,0
COVID19Casos,PA,Tracuateua,Interior,5/2024,768,0,29,0
COVID19Casos,PA,Trairão,Interior,5/2024,2083,4,30,0
COVID19Casos,PA,Tucumã,Interior,5/2024,6224,0,88,0
COVID19Casos,PA,Tucuruí,Interior,5/2024,11499,4,289,0
COVID19Casos,PA,Ulianópolis,Interior,5/2024,2893,2,34,0
COVID19Casos,PA,Uruará,Interior,5/2024,4987,14,103,0
COVID19Casos,PA,Vigia,Interior,5/2024,4082,2,98,0
COVID19Casos,PA,Viseu,Interior,5/2024,1685,2,38,0
COVID19Casos,PA,Vitória do Xingu,Interior,5/2024,3851,4,32,0
COVID19Casos,PA,Xinguara,Interior,5/2024,5584,12,87,0
COVID19Casos,PB,,Interior,5/2024,0,0,0,0
COVID19Casos,PB,Água Branca,Interior,5/2024,2331,0,16,0
COVID19Casos,PB,Aguiar,Interior,5/2024,952,0,7,0
COVID19Casos,PB,Alagoa Grande,Interior,5/2024,6494,17,87,0
COVID19Casos,PB,Alagoa Nova,Interior,5/2024,3443,6,39,0
COVID19Casos,PB,Alagoinha,Interior,5/2024,2580,1,26,0
COVID19Casos,PB,Alcantil,Interior,5/2024,1365,0,9,0
COVID19Casos,PB,Algodão de Jandaíra,Interior,5/2024,559,0,2,0
COVID19Casos,PB,Alhandra,Reg. Metropolitana,5/2024,3661,4,49,0
COVID19Casos,PB,Amparo,Interior,5/2024,324,0,4,0
COVID19Casos,PB,Aparecida,Interior,5/2024,1963,0,16,0
COVID19Casos,PB,Araçagi,Interior,5/2024,3077,1,29,0
COVID19Casos,PB,Arara,Interior,5/2024,1341,0,34,1
COVID19Casos,PB,Araruna,Interior,5/2024,1133,0,18,0
COVID19Casos,PB,Areia,Interior,5/2024,3006,4,36,0
COVID19Casos,PB,Areia de Baraúnas,Interior,5/2024,388,1,7,0
COVID19Casos,PB,Areial,Interior,5/2024,655,1,13,0
COVID19Casos,PB,Aroeiras,Interior,5/2024,3211,4,21,0
COVID19Casos,PB,Assunção,Interior,5/2024,817,0,6,0
COVID19Casos,PB,Baía da Traição,Interior,5/2024,1824,0,13,0
COVID19Casos,PB,Bananeiras,Interior,5/2024,2101,0,29,0
COVID19Casos,PB,Baraúna,Interior,5/2024,821,0,9,0
COVID19Casos,PB,Barra de Santa Rosa,Interior,5/2024,1887,2,16,0
COVID19Casos,PB,Barra de Santana,Interior,5/2024,1340,3,8,0
COVID19Casos,PB,Barra de São Miguel,Interior,5/2024,1464,0,10,0
COVID19Casos,PB,Bayeux,Reg. Metropolitana,5/2024,14205,0,274,0
COVID19Casos,PB,Belém,Interior,5/2024,3152,1,48,0
COVID19Casos,PB,Belém do Brejo do Cruz,Interior,5/2024,1001,0,10,0
COVID19Casos,PB,Bernardino Batista,Interior,5/2024,484,0,3,0
COVID19Casos,PB,Boa Ventura,Interior,5/2024,1100,0,12,0
COVID19Casos,PB,Boa Vista,Interior,5/2024,1824,1,18,0
COVID19Casos,PB,Bom Jesus,Interior,5/2024,501,1,4,0
COVID19Casos,PB,Bom Sucesso,Interior,5/2024,872,0,5,0
COVID19Casos,PB,Bonito de Santa Fé,Interior,5/2024,990,0,14,0
COVID19Casos,PB,Boqueirão,Interior,5/2024,2729,29,53,0
COVID19Casos,PB,Borborema,Interior,5/2024,486,0,14,0
COVID19Casos,PB,Brejo do Cruz,Interior,5/2024,2153,0,25,0
COVID19Casos,PB,Brejo dos Santos,Interior,5/2024,1726,10,8,0
COVID19Casos,PB,Caaporã,Reg. Metropolitana,5/2024,3140,0,41,0
COVID19Casos,PB,Cabaceiras,Interior,5/2024,715,0,6,0
COVID19Casos,PB,Cabedelo,Reg. Metropolitana,5/2024,15329,3,227,0
COVID19Casos,PB,Cachoeira dos Índios,Interior,5/2024,1707,0,25,0
COVID19Casos,PB,Cacimba de Areia,Interior,5/2024,432,1,5,0
COVID19Casos,PB,Cacimba de Dentro,Interior,5/2024,1623,0,40,0
COVID19Casos,PB,Cacimbas,Interior,5/2024,510,3,11,0
COVID19Casos,PB,Caiçara,Interior,5/2024,1208,3,15,0
COVID19Casos,PB,Cajazeiras,Interior,5/2024,19615,4,195,0
COVID19Casos,PB,Cajazeirinhas,Interior,5/2024,366,0,1,0
COVID19Casos,PB,Caldas Brandão,Interior,5/2024,1130,0,14,1
COVID19Casos,PB,Camalaú,Interior,5/2024,1062,2,8,0
COVID19Casos,PB,Campina Grande,Interior,5/2024,72172,80,1274,2
COVID19Casos,PB,Capim,Interior,5/2024,299,0,12,0
COVID19Casos,PB,Caraúbas,Interior,5/2024,584,0,6,0
COVID19Casos,PB,Carrapateira,Interior,5/2024,610,0,6,0
COVID19Casos,PB,Casserengue,Interior,5/2024,1424,0,23,0
COVID19Casos,PB,Catingueira,Interior,5/2024,367,0,11,0
COVID19Casos,PB,Catolé do Rocha,Interior,5/2024,9991,19,67,0
COVID19Casos,PB,Caturité,Interior,5/2024,953,0,9,0
COVID19Casos,PB,Conceição,Interior,5/2024,961,0,32,0
COVID19Casos,PB,Condado,Interior,5/2024,1324,1,11,0
COVID19Casos,PB,Conde,Reg. Metropolitana,5/2024,4666,3,50,1
COVID19Casos,PB,Congo,Interior,5/2024,672,3,17,0
COVID19Casos,PB,Coremas,Interior,5/2024,3730,2,43,0
COVID19Casos,PB,Coxixola,Interior,5/2024,188,0,4,0
COVID19Casos,PB,Cruz do Espírito Santo,Reg. Metropolitana,5/2024,1395,0,28,0
COVID19Casos,PB,Cubati,Interior,5/2024,827,4,16,0
COVID19Casos,PB,Cuité,Interior,5/2024,3860,3,31,0
COVID19Casos,PB,Cuité de Mamanguape,Interior,5/2024,360,0,16,0
COVID19Casos,PB,Cuitegi,Interior,5/2024,1298,1,26,0
COVID19Casos,PB,Curral de Cima,Interior,5/2024,905,0,4,0
COVID19Casos,PB,Curral Velho,Interior,5/2024,766,0,1,0
COVID19Casos,PB,Damião,Interior,5/2024,527,0,6,0
COVID19Casos,PB,Desterro,Interior,5/2024,1223,0,12,0
COVID19Casos,PB,Diamante,Interior,5/2024,1067,0,12,0
COVID19Casos,PB,Dona Inês,Interior,5/2024,1077,0,22,0
COVID19Casos,PB,Duas Estradas,Interior,5/2024,1076,0,20,0
COVID19Casos,PB,Emas,Interior,5/2024,382,0,6,0
COVID19Casos,PB,Esperança,Interior,5/2024,8414,52,100,0
COVID19Casos,PB,Fagundes,Interior,5/2024,2152,4,25,0
COVID19Casos,PB,Frei Martinho,Interior,5/2024,863,1,7,0
COVID19Casos,PB,Gado Bravo,Interior,5/2024,1344,0,14,0
COVID19Casos,PB,Guarabira,Interior,5/2024,13780,72,157,0
COVID19Casos,PB,Gurinhém,Interior,5/2024,1598,21,19,0
COVID19Casos,PB,Gurjão,Interior,5/2024,307,0,8,0
COVID19Casos,PB,Ibiara,Interior,5/2024,931,0,7,0
COVID19Casos,PB,Igaracy,Interior,5/2024,487,0,8,0
COVID19Casos,PB,Imaculada,Interior,5/2024,648,3,11,0
COVID19Casos,PB,Ingá,Interior,5/2024,3911,0,45,0
COVID19Casos,PB,Itabaiana,Interior,5/2024,4551,0,90,1
COVID19Casos,PB,Itaporanga,Interior,5/2024,4199,1,33,0
COVID19Casos,PB,Itapororoca,Interior,5/2024,2810,2,39,0
COVID19Casos,PB,Itatuba,Interior,5/2024,1542,0,23,0
COVID19Casos,PB,Jacaraú,Interior,5/2024,2585,0,39,0
COVID19Casos,PB,Jericó,Interior,5/2024,2150,0,15,0
COVID19Casos,PB,João Pessoa,Reg. Metropolitana,5/2024,182338,75,3316,1
COVID19Casos,PB,Joca Claudino,Interior,5/2024,274,0,5,0
COVID19Casos,PB,Juarez Távora,Interior,5/2024,1433,0,15,0
COVID19Casos,PB,Juazeirinho,Interior,5/2024,1594,1,19,0
COVID19Casos,PB,Junco do Seridó,Interior,5/2024,1267,0,12,0
COVID19Casos,PB,Juripiranga,Interior,5/2024,2124,0,32,0
COVID19Casos,PB,Juru,Interior,5/2024,1593,5,18,0
COVID19Casos,PB,Lagoa,Interior,5/2024,440,0,4,0
COVID19Casos,PB,Lagoa de Dentro,Interior,5/2024,1922,0,12,0
COVID19Casos,PB,Lagoa Seca,Interior,5/2024,3518,0,58,0
COVID19Casos,PB,Lastro,Interior,5/2024,762,0,4,0
COVID19Casos,PB,Livramento,Interior,5/2024,1711,5,11,0
COVID19Casos,PB,Logradouro,Interior,5/2024,646,0,10,0
COVID19Casos,PB,Lucena,Reg. Metropolitana,5/2024,2018,0,20,0
COVID19Casos,PB,"Mãe d'Água",Interior,5/2024,484,0,8,0
COVID19Casos,PB,Malta,Interior,5/2024,1096,0,13,0
COVID19Casos,PB,Mamanguape,Interior,5/2024,6769,0,98,0
COVID19Casos,PB,Manaíra,Interior,5/2024,1574,9,7,0
COVID19Casos,PB,Marcação,Interior,5/2024,1421,0,10,0
COVID19Casos,PB,Mari,Interior,5/2024,3852,1,57,1
COVID19Casos,PB,Marizópolis,Interior,5/2024,676,3,15,0
COVID19Casos,PB,Massaranduba,Interior,5/2024,2230,2,34,0
COVID19Casos,PB,Mataraca,Interior,5/2024,687,0,17,0
COVID19Casos,PB,Matinhas,Interior,5/2024,408,0,9,0
COVID19Casos,PB,Mato Grosso,Interior,5/2024,414,0,3,0
COVID19Casos,PB,Maturéia,Interior,5/2024,1463,1,15,0
COVID19Casos,PB,Mogeiro,Interior,5/2024,1761,0,23,0
COVID19Casos,PB,Montadas,Interior,5/2024,767,3,10,0
COVID19Casos,PB,Monte Horebe,Interior,5/2024,898,0,9,0
COVID19Casos,PB,Monteiro,Interior,5/2024,6757,2,85,0
COVID19Casos,PB,Mulungu,Interior,5/2024,1162,1,22,0
COVID19Casos,PB,Natuba,Interior,5/2024,630,1,9,0
COVID19Casos,PB,Nazarezinho,Interior,5/2024,1439,0,20,0
COVID19Casos,PB,Nova Floresta,Interior,5/2024,1864,1,17,0
COVID19Casos,PB,Nova Olinda,Interior,5/2024,685,0,11,0
COVID19Casos,PB,Nova Palmeira,Interior,5/2024,1417,2,6,0
COVID19Casos,PB,"Olho d'Água",Interior,5/2024,659,0,11,0
COVID19Casos,PB,Olivedos,Interior,5/2024,990,0,5,0
COVID19Casos,PB,Ouro Velho,Interior,5/2024,674,4,5,1
COVID19Casos,PB,Parari,Interior,5/2024,514,2,2,0
COVID19Casos,PB,Passagem,Interior,5/2024,246,0,2,0
COVID19Casos,PB,Patos,Interior,5/2024,23078,25,303,1
COVID19Casos,PB,Paulista,Interior,5/2024,1979,1,12,0
COVID19Casos,PB,Pedra Branca,Interior,5/2024,744,0,7,0
COVID19Casos,PB,Pedra Lavrada,Interior,5/2024,752,3,3,0
COVID19Casos,PB,Pedras de Fogo,Reg. Metropolitana,5/2024,3982,0,58,0
COVID19Casos,PB,Pedro Régis,Interior,5/2024,702,0,9,0
COVID19Casos,PB,Piancó,Interior,5/2024,3416,8,36,0
COVID19Casos,PB,Picuí,Interior,5/2024,4626,19,50,0
COVID19Casos,PB,Pilar,Interior,5/2024,2293,0,36,0
COVID19Casos,PB,Pilões,Interior,5/2024,385,1,11,0
COVID19Casos,PB,Pilõezinhos,Interior,5/2024,789,0,14,0
COVID19Casos,PB,Pirpirituba,Interior,5/2024,970,0,19,0
COVID19Casos,PB,Pitimbu,Reg. Metropolitana,5/2024,2445,0,25,0
COVID19Casos,PB,Pocinhos,Interior,5/2024,3200,19,31,0
COVID19Casos,PB,Poço Dantas,Interior,5/2024,390,0,5,0
COVID19Casos,PB,Poço de José de Moura,Interior,5/2024,421,0,8,0
COVID19Casos,PB,Pombal,Interior,5/2024,10830,5,92,0
COVID19Casos,PB,Prata,Interior,5/2024,844,0,6,0
COVID19Casos,PB,Princesa Isabel,Interior,5/2024,4208,1,55,0
COVID19Casos,PB,Puxinanã,Interior,5/2024,1113,0,8,0
COVID19Casos,PB,Queimadas,Interior,5/2024,7443,11,102,0
COVID19Casos,PB,Quixaba,Interior,5/2024,174,0,2,0
COVID19Casos,PB,Remígio,Interior,5/2024,2273,1,35,0
COVID19Casos,PB,Riachão,Interior,5/2024,265,0,5,0
COVID19Casos,PB,Riachão do Bacamarte,Interior,5/2024,838,1,1,0
COVID19Casos,PB,Riachão do Poço,Interior,5/2024,407,0,7,0
COVID19Casos,PB,Riacho de Santo Antônio,Interior,5/2024,314,0,6,0
COVID19Casos,PB,Riacho dos Cavalos,Interior,5/2024,1597,0,20,0
COVID19Casos,PB,Rio Tinto,Reg. Metropolitana,5/2024,5137,1,62,0
COVID19Casos,PB,Salgadinho,Interior,5/2024,270,8,3,0
COVID19Casos,PB,Salgado de São Félix,Interior,5/2024,1258,0,15,0
COVID19Casos,PB,Santa Cecília,Interior,5/2024,1029,2,6,0
COVID19Casos,PB,Santa Cruz,Interior,5/2024,1804,5,10,0
COVID19Casos,PB,Santa Helena,Interior,5/2024,1391,1,14,0
COVID19Casos,PB,Santa Inês,Interior,5/2024,141,0,8,0
COVID19Casos,PB,Santa Luzia,Interior,5/2024,4193,16,35,0
COVID19Casos,PB,Santa Rita,Reg. Metropolitana,5/2024,13910,3,392,0
COVID19Casos,PB,Santa Teresinha,Interior,5/2024,704,2,14,0
COVID19Casos,PB,Santana de Mangueira,Interior,5/2024,767,2,6,0
COVID19Casos,PB,Santana dos Garrotes,Interior,5/2024,506,0,11,0
COVID19Casos,PB,Santo André,Interior,5/2024,549,0,4,0
COVID19Casos,PB,São Bentinho,Interior,5/2024,1208,0,10,0
COVID19Casos,PB,São Bento,Interior,5/2024,8212,11,77,0
COVID19Casos,PB,São Domingos,Interior,5/2024,364,1,2,0
COVID19Casos,PB,São Domingos do Cariri,Interior,5/2024,458,0,5,0
COVID19Casos,PB,São Francisco,Interior,5/2024,757,0,5,0
COVID19Casos,PB,São João do Cariri,Interior,5/2024,526,0,6,0
COVID19Casos,PB,São João do Rio do Peixe,Interior,5/2024,1862,0,38,0
